galery_name,city_name,exhibition_link,exhibition_image_link,artist_name,artist_link,exhibition_description,exhibition_name,galery_adress,open hours,time_period
Sprüth Magers London,London West End,https://www.galleriesnow.net/shows/john-baldessari-ahmedabad-1992/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",John Baldessari,https://www.galleriesnow.net/artist/john-baldessari/,"In the early weeks of 1992, Baldessari was invited to live and work in the expansive compound of the Sarabhai family, Indian industrialists and patrons of the arts, in the Shahibaug district of Ahmedabad. Members of the prominent family formally set up the residency in the 1970s, but the Sarabhais were interacting with artists, designers and architects long beforehand. Like many patrons and cultural protagonists of post- independence India, they actively engaged with foreign artists and established international networks, hoping to restrain revivalist currents and promote a new vision for the country. Following several other established artists, among them his close friend Lynda Benglis, Baldessari resided in the Villa Sarabhai, a red brick and concrete open-plan house designed by Le Corbusier in the 1950s.The rarely seen multi-panelled works that stem from Baldessari’s stay are a direct response to his new surroundings, which were inspiring and overwhelming in equal measure and had a lasting impact on the artist’s oeuvre. The collages are composed of his own photographs, some enhanced by paint; an eclectic mix of found imagery; rubber mudflaps painted by local sign painters; Formica pieces modelled after parts of local motorised rickshaws; and printed handmade paper collected from the Gandhi ashram in Ahmedabad. Immersing himself in Indian culture, the Californian photographed the bustling city at a time when India was subject to radical changes due to the emergence of new technologies, globalisation processes, and an influx of Westerners.The cleverly devised arrangements of Ahmedabad 1992 document this shift. Here, floating electronics in a futuristic cyberspace point towards the burgeoning technological revolution of the ’90s. There, a sense of motion and transition is reflected in the dominant motifs, including modes of transportation (motorbikes, bicycles, trucks), animals in movement (a cow trotting along the roadside or a bird in flight), and cricket being played or kites being flown. Also at constant play in the series is the alternating and interlacing of looking and being looked at, with several images either observing the action of street scenes or featuring a subject’s direct gaze, and sometimes both.Cornerstone aspects of Baldessari’s practice, like the mining of pre-existing imagery, fell on fertile ground in a place as visually spectacular as India. Images from magazines and the everyday are deconstructed and reassembled to stress their original ambiguity or curiousness. Figures are painted over, withdrawing the underlying information and complicating the reading of the image. Expanding on this sort of erasure, Baldessari produced the Removal Series (1995) shortly thereafter. Also employed in the present works is the use of dots to cover faces, a predominant feature of the artist’s work from the mid-1980s onward, which simultaneously draws the eye to the point of obfuscation and redirects the viewer towards other parts of the image. The resulting works, which Baldessari produced after his return to Santa Monica, expand beyond the sum of their parts and evoke the atmosphere and complexity of Indian scenery through associative juxtaposition.The artist’s signature wry humour gives way to a surprisingly raw view of everyday settings. Entered into new contexts, they are recoded and refuse immediate answers, allowing viewers to generate their own responses. The residency provided him with a unique opportunity to not only observe a new environment, which in many ways contrasted his Los Angeles milieu, but also permitted him to turn a critical lens inward for a period of self-reflection. It is the works’ contingent quality—with each element modifying the next—Baldessari’s vibrant use of colour, and the keen eye of an outsider that render the Ahmedabad series an intimate commentary on what it means to look during a moment of reinvention.John Baldessari (1931–2020) lived and worked in Venice, California. Selected solo exhibitions include Moderna Museet, Stockholm (2020), Laguna Art Museum, Laguna Beach (2019), Museo Jumex, Mexico City (2017), Städel Museum, Frankfurt (2015), Garage Center for Contemporary Culture, Moscow (2013), Fondazione Prada, Milan (2010), Stedelijk Museum, Amsterdam (2011), and Tate Modern, London (2009), which traveled to Museum of Contemporary Art, Barcelona (2010), Los Angeles County Museum of Art (2010), and Metropolitan Museum of Art, New York (2010–11). Selected group exhibitions include the 53rd Venice Biennale (2009) at which he was honored with the Golden Lion for Lifetime Achievement, Whitney Biennial (2009, 1983), Documenta VII (1982), Documenta V (1972), and the Carnegie International (1985–86).",John Baldessari: Ahmedabad 1992,"7a Grafton Street, W1S 4EJ",Tue-Sat 10am-6pm, 31 May  - 27 Jul 2024  
Staffordshire,London,https://www.galleriesnow.net/shows/a-painting-show-2/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,"Francisco Goya’s (1746-1828) painting Saturn Devouring His Son was a lingering presence from the conception of this show. The last master and first modern, Goya’s oeuvre spanned aristocratic portraits, Rococo styled tapestry cartoons, etchings and engravings detailing the trauma of war and satirical meditations on society. His painting Saturn Devouring his Son, dominates the poster designed to accompany this exhibition, A Painting Show.The life of a painter; the journey and transition from subject to subject, period to period, the ability to tackle all manner of subjects, reaching into deep, buried recesses of the human psyche. To dig in any direction with conviction and vigour, to move freely and to really sink one’s teeth into each subject. The leaps between subject and narrative should be fluid, multiple conversations ongoing, the space between the works, subject and manner of approach speak to the capacity of painting to accommodate endless change and the vitality of painting now.Two centuries on, Saturn Devouring His Son could not feel more relevant or timely. The painting reaches deep into the human psyche, our capacity for absolute, unthinkable violence.The transition and transformation to be found in Goya’s work is close to unthinkable. The intensity and power of The Black Paintings demonstrates the infinite possibility of paint, with any consideration of an audience an after thought.The exhibition is curated by PAINT TALK, a peer led curatorial platform founded by Mark Connolly in 2020. Initially existing solely as a digital platform sharing artists’ sources of inspiration & influence, the work of peers, studios & works in progress. The account, which has now become an archive & community generating discourse around historical and contemporary painting. PAINT TALK’s central focus is presenting the work of emerging and established painters.",A Painting Show,"49 Staffordshire Street, SE15 5TJ",Wed-Sun 12-6pm, 31 May  - 16 Jun 2024  
Stephen,London West End,https://www.galleriesnow.net/shows/kenturah-davis-clouds/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Kenturah Davis,https://www.galleriesnow.net/artist/kenturah-davis/,"The drawing series that comprise this show are united by a common text—an essay penned by Davis that explores perception as an expressive and existential state. The artist’s writing flows through themes of dance, African diaspora, musical notation, literature, Egyptian hieroglyphs, and theoretical physics, invoking the guiding voices of the choreographer Katherine Dunham, composer Florence B. Price, theorist Saidiya Hartman, author Toni Morrison, and physicist Carlo Rovelli. Each of Davis’ bodies of work is a study in movement that translates photographs taken by the artist. Though composed on a flat page, Davis recognises her drawings as dimensional vessels, planes where she charts, layers, and reimagines significance.Two of Davis’ series are portrait-based: the first, grouped drawings of figures in various postures. During photo shoots for these studies, the artist invited Black women to come to her studio and improvise movement, capturing their gestures with long-exposure photographs resulting in kinetic, unbound physiques. Drawing closer to the work, portions of Davis’ essay emerge, detailing the extraordinary careers of Katherine Dunham and Florence B. Price, two trailblazing Black creatives of the twentieth century who used art to pursue individual and societal metamorphosis. As a choreographer, Dunham infused dance with her background in anthropology, using her body as a vehicle to express radical ideas about space, time, and diaspora. As the first Black female musician to compose for a national symphony orchestra, Price arranged music to navigate states of instability, transition, and freedom—such as in her rediscovered piece Clouds.Davis’ second portrait series features single drawings of figures framed with recessed mantles that display vessels of various proportions. Designed by the artist and carved by her partner, each of these sculptures was crafted from one of two types of wood: ebony from Ghana, where the artist lived for many years, and ash from Los Angeles, sourced from a tree at her home. These multimedia works can be likened to her series Text(tiles), multi-panel artworks that juxtapose portraits with woven fabrics, underscoring the etymological root of text from the Latin word “to weave.” Inserting a physical vessel into the image plane, she encourages her audience to comprehend that each dimension of the work has the capacity to hold meaning—literally and figuratively.The third series is a group of twelve drawings based on Davis’ snapshots of clouds. Building on the cloud as a symbolic muse for choreography and composition, she considers the natural formation through the lens of quantum physics. As a billowing mass made up of atomic particles, a cloud shifts between states of being solid, liquid, and gas—an element that fluctuates between the micro and macro. Drawing from Rovelli’s writings on the relativity of time, Davis’ compositions encourage her audience to question systems of artistry, science, philosophy, history, race, and gender for which meaning is assigned, not inherent. Welcoming shifting observations and evolving thoughts, her text and image reject an explicit reading.For each work, Davis arranges the text in a new formation to highlight different passages, incising the sculptural passages into a polymer plate, then embossing them onto paper with an etching press. She scores each parchment with a grid - rendering the photograph section by section - using sharpened carbon pencils for portrait works and powdered indigo pigments for cloud works. With an exacting and meticulous hand, she creates a surface that resembles an ancient rubbing, emphasising how light and dark shadows reveal - rather than conceal - essential ideas within her essay. Through the blurred focus of the body, the soft edges of the cloud, and the swelling surface of the vessel, Davis balances the rigid with the fluid; the frame and grid for each serve as structured systems wherein physical and meteorological bodies roam freely.",Kenturah Davis: clouds,"5-6 Cork Street, W1S 3LQ","Tue-Fri 10am-6pm, Sat 11am-5pm", 31 May  - 20 Jul 2024  
Stern,London West End,https://www.galleriesnow.net/shows/celebrating-150-years-of-impressionism/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Claude Monet,https://www.galleriesnow.net/artist/claude-monet/,"Celebrating 150 Years of Impressionism is a museum-quality exhibition, featuring paintings and works on paper by Impressionist and Post-Impressionist trailblazers. On view will be landscapes by Claude Monet, Camille Pissarro, Pierre-Auguste Renoir and Alfred Sisley, and port scenes by Eugène Boudin. Among the Post-Impressionists, there will be works by Henri Martin, Gustave Loiseau, Henri Lebasque, Claude-Émile Schuffenecker and Lucien Pissarro. The exhibition will include works on loan from private collections, as well as those for sale.Directed by David Stern and Lélia Pissarro, the great-granddaughter of Camille Pissarro, Stern Pissarro Gallery is uniquely positioned to pay homage to the influential 1874 exhibition and the enduring legacy of the movement.",Celebrating 150 years of Impressionism,"66 St. James’s Street, SW1A 1NE","Mon-Fri 10am-6pm, Sat 10am-5pm", 30 May  - 29 Jun 2024  
Steve Turner,Los Angeles,https://www.galleriesnow.net/shows/paige-jiyoung-moon-gen-3/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Paige Jiyoung Moon,https://www.galleriesnow.net/artist/paige-jiyoung-moon/,"Moon’s highly detailed small-scale paintings elevate otherwise ordinary activities such as napping with her daughter, taking a walk and painting her apartment building to something special that needs to be remembered, preserved and cherished. Paintings of road trips are another important aspect of Moon’s studio practice. They convey the grandeur of the landscape but also the tents, the campsite, the traffic and more broadly, the togetherness of friends and family. Her careful details, perspective, cropping and sense of humor make the mundane special, the small monumental and the personal universal.Born in Seoul, Moon moved to the United States to study at Art Center, Pasadena from which she earned a BFA in 2012. She has had two previous solo exhibitions at Steve Turner (2019 & 2020) and has also presented works at several art fairs since 2018. In 2023, her work was included in Made In LA, the biennial exhibition presented at the Hammer Museum, Los Angeles. Moon will next present works at KIAF, Seoul in September 2024.",Paige Jiyoung Moon: Gen 3,"6830 Santa Monica Boulevard, CA 90038",Tue-Sat 11am-6pm, 25 May  - 22 Jun 2024  
Steve Turner,Los Angeles,https://www.galleriesnow.net/shows/dreamscape/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Pablo Benzo,https://www.galleriesnow.net/artist/pablo-benzo/,"Pablo Benzo creates paintings that are inspired by imagination, dream, design, modern painting and nature. In Dreamscape, he is presenting two paintings, one inspired by Modigliani and another by Cezanne, that include fanciful interiors and furniture within a tropical setting of bright colors. The juxtaposition puts the viewer into an exotic setting that is emotional, rhythmic and musical.Marina Iglesias creates paintings that are based on folklore, medieval and Renaissance painting, myth, tarot and ancient scientific illustration. Familiar and invented imagery are intermingled within verdant landscapes populated by animals and mysterious female characters. Her works allude to the cycles of life and convey hope in spite of the world’s travails.Emma Steinkraus creates paintings that incorporate mythological imagery to express contemporary ideas about gender and ecology. In Sphinx in a Pumpkin Patch, the mythological creature is intended to convey human interconnectedness with nature.Augustina Wang creates paintings that depict powerful Asian women in fantastical settings of her own invention. Inspired by the imagery of video games and the oppression historically faced by Asian women, Wang conjures up scenes with strong women seeking justice and retribution. Elegance and violence are are strange partners yet in Wang’s paintings they coexist nicely.Pablo Benzo (born Santiago, 1982) earned a degree in Graphic Design at University of Chile, 2009 before soon relocating to Berlin where he still resides. In recent years, his work has been included in numerous group exhibitions as well as solo exhibitions at BC Gallery, Basel (2021); Dio Horia, Mykonos (2021); Gallery Animal, Santiago (2018 & 2020) and Steve Turner, Los Angeles (2023).Marina Iglesias (born in 1991, Puerto Real, Cádiz, Spain) earned a BA in Fine Arts and an MA in Artistic Production at the Universitat Politècnica de València. She has had solo exhibitions at Tuesday to Friday Gallery, Valencia (2021); Steve Turner, Los Angeles (2023) and Eligere Gallery, Seoul (2024). She will have her second solo exhibition at Steve Turner in November 2024.Emma Steinkraus (b. 1987, Ithaca, New York) earned a Bachelor of Arts in Studio Art from Williams College and later a Masters in Fine Arts in Painting & Drawing with an Intermedia concentration from the University of Iowa. She had a solo exhibition at 1969 Gallery, New York (2023) and her work has been included in group exhibitions at Untitled Art Fair, Miami; Sow & Tailor, Hong Kong; Hashimoto Contemporary, Los Angeles and Deanna Evans Project, New York.Augustina Wang (b. 1999, New York) received her BFA in Painting from the Rhode Island School of Design (2022). She has had a solo exhibition at Sow & Tailor, Los Angeles (2023) and has presented works in group exhibitions at Thierry Goldberg, New York; Sow & Tailor, Los Angeles; Vollery Gallery, Dubai and Cierra Britton Gallery, New York.",Dreamscape,"6830 Santa Monica Boulevard, CA 90038",Tue-Sat 11am-6pm, 25 May  - 22 Jun 2024  
Studio/Chapple,London,https://www.galleriesnow.net/shows/anthropophonia/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Theresa Weber + Nathanael Amadou Kliebhan: Anthropophonia,"Unit 7, 50 Resolution Way, SE8 4NT","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 31 May  - 13 Jul 2024  
Sunday Painter,London,https://www.galleriesnow.net/shows/harminder-judge-a-ghost-dance/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Harminder Judge,https://www.galleriesnow.net/artist/harminder-judge/,"A Ghost Dance references funeral rites, processions and the presence of ghosts and spirits. It draws on persistent themes in Judge’s work: life, death, ritual and rebirth, creating parallels between the deconstructed body and the cosmos.Judge is preoccupied with physical and spiritual transformation - a body becoming ash, material becoming immaterial, the physical becoming metaphysical. The show revisits early elements of his practice, extends recent developments in his work, and opens up new areas of exploration. His work sets into motion dialogues between Western Modernism, Indian Neo Tantric painting, American Transcendental painting and familial funeral traditions drawn from rural Punjab.The 'Ghost Dance' of the title refers to a Native American ceremony. This type of circle dance was practised to raise the spirits of the dead in order for them to fight alongside the living to reclaim land from colonial settlers. Over recent years, Judge has developed a distinctive and innovative practice grounded in an extended exploration of pigmented plaster as an artistic medium. The plaster sets – freezing a record of its creation in time – the surface is worked, polished and slowly worn away to reveal layers of colour, texture and movement beneath. This process embraces chance, and over time he has pushed it further with each new work. The results are sensual and seductive, with surfaces appearing sleek and shimmering. They have an illusory quality, seeming to hover in front of the wall, suggesting depth, evoking the idea of a portal or doorway and inviting the viewer to stay with them in contemplation.For Matt’s Gallery, Judge will work at scale, developing a monumental, enveloping expanse of material, pigment and colour for the space and setting this into dialogue with new discreet, floor-based semi-figurative works redolent of funereal urns or totems. For The Sunday Painter, Judge will combine new works on a smaller scale with a like new cadaver-like sculpture devised for their space.A processional performance between the two spaces will take place on the opening night, recalling early performance works by the artist. The exhibition is accompanied by a new essay by writer and curator Susanna Davies-Crook, building on her previous text Spectres and Portals: The Work of Harminder Judge, produced for the artist’s debut solo show in India at Jhaveri Contemporary, Mumbai in 2023.As part of London Gallery Weekend, Judge will be in conversation with Davies-Crook on Saturday June 1st at Matt's Gallery to discuss the two-part exhibition. The talk will cover a spectrum of topics including belief, ritual, consciousness, material process, matter, and abstraction. Booking required via London Gallery Weekend here.",Harminder Judge: A Ghost Dance,"117-119 South Lambeth Road, SW8 1XA",Wed-Sun 12-6pm, 24 May  - 7 Jul 2024  
Susan Sheehan Gallery,New York,https://www.galleriesnow.net/shows/sequence/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,"Ideas of seriality were percolating in the thoughts of many artists of the generation, especially central to those working in and peripheral to Minimalism and Conceptual art movements. The selected artists in this group presentation were all drawn to and dedicated to experiments in repetition, balance, and iterative geometries, engaging in various investigations of color theory, optics, and the construction of visual understanding and experience through sequential patterns.Highlights in the show include (to Don Judd, colorist) 1-7, an extraordinary series of seven monochromatic lithographs in saturated hues by Dan Flavin, dedicated to his good friend and collaborator Donald Judd. The lithographic plates were inked edge-to-edge with an even application of color, most of which were straight out of the can, that overruns the papers’ deckled edges on three sides.Exhibited on the facing wall is Donald Judd’s exceptionally rare set of 13 woodcuts in cadmium red and cerulean blue that were selected to be republished by Judd and Edition der Galerie Heiner Friedrich in 1969. They depict Judd’s various iterations on parallelograms and their corresponding mirror images and elaborate his interest in lines, intervals, and divisions of pictorial space.Complete sets by Sol Lewitt, Robert Mangold, and Brice Marden will also be featured in the show.",Sequence,"146 Greene Street, NY 10012",Tue-Sat 10am-6pm, 25 Apr  - 31 May 2024  
Tabula Rasa Gallery,London,https://www.galleriesnow.net/shows/hypernode/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Kolja Kärtner Sainz: Hypernode,"Unit One, 99 East Rd, N1 6AQ","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 24 Apr  - 6 Jun 2024  
TAFETA,London West End,https://www.galleriesnow.net/shows/enam-gnewonyo/,,,,,Enam Gnewonyo: Nude Me/Under the Skin: Dark Stars,"83 Charlotte St, W1T 4PR","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 30 May  - 29 Jun 2024  
Taka Ishii Gallery,Tokyo,https://www.galleriesnow.net/shows/dan-graham-8/,https://www.galleriesnow.net/wp-content/uploads/2020/05/Taka-Ishii-interior.jpg,Dan Graham,https://www.galleriesnow.net/artist/dan-graham/,"The exhibition consists of comprehensive collections of Graham’s work, and chronological development of his long career as an artist, described himself as a ‘provocateur’ and ‘rebel’. Firstly, a long run series of the color photographs, which was started from Homes for America (1966-67), when his analytical bent first appeared. Homes for America is a sequence of photos of suburban development in New Jersey, accompanied by a text charting the economics of land use and the obsolescence of architecture and craftsmanship. In this exhibition, half of the works are from Homes for America, and the second half is a book from Dan Graham’s New Jersey (2012). The photographs he took in 2006, occasion of exhibition and research collaboration, a series of study trips that Graham conducted with faculty from Columbia University’s Graduate School of Architecture, Planning and Preservation (GSAPP) and other guests.A series of two juxtaposed photographs are also introduced, taken in the same suburban cityscapes in 1960s, 80s, or 2008, which show a multilayered element of repetition and difference, both spatially and temporally. A series of incorporating two mirrors to practice intersubjective realms is also introduced which started to be seen in the 1970s. Graham’s never changed interest in New Jersey, buildings, kitsch, and America can be seen through the series.Secondly, the model which shows Graham’s interest in psychology and gaze, Clinic for a Suburban Site (1978). A speculative project that raises questions about the boundaries between public and private, the concepts of “inside” and “outside,” and the “traditional disposition of the family space” according to Graham. The facade of a building in an apparently typical American suburb has been replaced by glass, while the house’s interior is divided into public and private sections by a mirror. In doing so, Graham critiques the modernist ideal that the literal transparency of glass in architecture would also lead to social transparency. At the same time that the house’s inhabitants can gaze at the environment and activity outside, they themselves become objects on display, and this concept is connected to Graham’s next development of the pavilion series.Graham’s critical engagement manifests most alluringly in the glass and mirrored pavilions, which he has designed since the late 1970s. The Two-way mirrors within the pavilion, create unexpected reflections and voyeuristic elements simultaneously watching oneself and being able to watch others. Three models of the pavilion is Graham’s last work unveiled in 2022, poised between sculpture and architecture, drawing attention as instruments of expression, psychological strongholds, makers of social change and prisms through which we view others and ourselves.Dan Graham was born in 1942 in Urbana, Illinois, raised in Winfield Township, New Jersey. For fifty years, he had spent most of his career in New York and passed away in 2022.Graham’s work has been included in exhibitions at the Red Brick Art Museum, Beijing, China (2017); the Cleveland Museum of Art, Ohio (2016); MAMO, Marseille, France (2015); the Metropolitan Museum of Art, New York (2014); the De Pont Foundation, Tillburg, Netherlands (2014); a traveling retrospective which began at the Museum of Contemporary Art, Los Angeles in 2009 and traveled to the Whitney Museum of American Art, New York and the Walker Art Center, Minneapolis, Minnesota.Graham participated in the Venice Biennale in 2005, 2003, 1976 and multiple Documentas (1997, 1992, 1982, 1977, 1972). He was awarded the American Academy of Arts and Letters award, New York in 2010; the French Vermeil Medal by the city of Paris in 2001 and the Skowhegan Medal for Mixed Media, New York, 1992.Within Japan, the exhibition, Dan Graham by Dan Graham, was first presented at the Chiba City Museum of Art and subsequently traveled to the Kitakyushu Municipal Museum of Art, both in 2004.",Dan Graham,"6-5-24 3F Roppongi, Minato-ku, #106-0032",Tue-Sat 12-7pm, 28 May  - 22 Jun 2024  
Templon,Paris,https://www.galleriesnow.net/shows/francois-rouan-apres-coups/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",François Rouan,https://www.galleriesnow.net/artist/francois-rouan/,"Rouan has been spending over 40 years working on deconstructing the notion of the painting using a new process which became his signature: pictorial braiding. In the late 1980s, he started using photography, a medium he has constantly explored and subverted for the last 25 years alongside his work as a painter.The new exhibition features a series of small format photographic artworks. Fruit of his inexhaustible impulse to experiment and delve into the elusive medium of photography, these reworked images centre on a resolutely pared-back palette. The understated black and white landscape occasionally embraces hints of coral or salmon. The apparent simplicity of the colour range opens the door wide to some of the metaphysical questions that obsesses the artist: the body and the mystery of the world’s origins. “I’m interested in the idea of building a framework that refers to the female body,” explains François Rouan.Creating these photographic pieces is a complex, tedious process: he lets his models guide the staging phase before playing with techniques such as multiple exposures and photographic braiding, which he then covers with hatching, dots, tracery or tiny commas. The result is dynamic image, swinging between abstraction and figuration. Rouan’s works are strikingly perceptive, resonating with current concerns such as our relationship to images, the other side of the surface, and the role of art in reconstructing a fragmented material and mental world.The exhibition will be marked by the publication of catalogue in May 2024 featuring a text by Agnès Fabre.Born in 1943 in Montpellier, François Rouan lives and works in Laversine (France). From the beginning of his career in the 1960s, he was associated with the Supports/Surfaces movement without being officially affiliated with it. François Rouan has followed a singular path, deconstructing the traditional structure of the painting to open up new avenues in the field of contemporary painting. Following his research into collages, he produced his first braids in 1965 and from 1980 onwards extended his practice to other mediums, photographic and filmic.",François Rouan: Après-coups,"30 rue Beaubourg, 75003",Tue-Sat 10am-7pm, 4 May  - 13 Jul 2024  
Templon,Paris,https://www.galleriesnow.net/shows/michael-ray-charles-afrochemistry/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Michael Ray Charles,https://www.galleriesnow.net/artist/michael-ray-charles/,"“Afrochemistry” features a series of five large canvases and twelve small red nose portraits on cardboard centring on the representation of black identity. Since the 1990s, Michael Ray Charles has become a widely recognised artist with a pioneering approach to investigating African-American questions. He draws on his inexhaustible fund of energy and capacity to transcend linguistic, cultural and geographic boundaries to create visual archives that stand as a personal chronicle of an African-American history rooted in both terror and light, freedom and slavery, racism and humanity, guilt and responsibility. With Afrochemistry, Charles delicately juggles between idea and image to explore the way African-Americans are represented physically and the resulting moral prejudices. The figures depicted in close-up radiate a feeling of depth and truth that has the disconcertingly powerful effect of questioning our perceptions and emotional connection with others. The features Charles gives the faces, as expressive as they are static, not only offer an examination of sensitive social issues but also serve as a catalyst for social change in modern-day America.Born in 1967 in Lafayette, Louisiana, USA, Michael Ray Charles currently lives and works in Austin, Texas, USA, and Gent, Belgium. He spent most of his youth in California and Louisiana. He studied design and advertising for three and a half years before being awarded a BFA degree in 1989. He went on to obtain an MFA in 1993 at the University of Houston, Texas, before teaching at the University of Texas in Austin. In 2014, he joined the faculty of the University of Houston. His work features in a wide range of public collections, including the Museum of Modern Art in New York, Museum of Fine Arts in Houston, Arizona State University Art Museum and San Antonio Museum of Art in Texas.",Michael Ray Charles: Afrochemistry,"28 rue du Grenier-Saint-Lazare, 75003",Tue-Sat 10am-7pm, 4 May  - 13 Jul 2024  
Templon,Brussels,https://www.galleriesnow.net/shows/abdoulaye-konate-the-soul-of-signs/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Abdoulaye Konaté,https://www.galleriesnow.net/artist/abdoulaye-konate/,"Abdoulaye Konaté, known as the Master, was born in 1953 in Diré, Mali. He is a leading figure on the African contemporary art scene. In the 1990s, he swapped canvas and brushes for needle and thread as fabric developed into his favourite medium. His work combines Western modernism with African symbolism, addressing social and political issues such as religious fanaticism and social justice with a complex and shimmering palette that has become his signature over the years.The Soul of Signs exhibition covers the gallery walls in majestic hand-embroidered canvases. The artist creates them using offcuts of African Bazin fabric which he dyes then rearranges in entrancing shaded tones, from fiery red to midnight blue, emerald green to golden yellow. ""Nature is an endless source of colour inspiration to me,"" explains the artist. ""A butterfly, a bird, a chameleon or a starry sky inspire me every day to come up with new pigments.""Konaté uses fine thread to embroider mysterious linguistic symbols on his multi-hued canvases. He finds the symbols during his travels, on the rim of 16th-century Tunisian ceramics, for instance, or at the heart of Berber art museums. “These marks have their own soul because they bear within them the heritage of a culture,” explains the artist. “Today’s generations have a duty to ensure that not everything is forgotten, to make use of these keys to our past and adapt them to contemporary society.”Born in 1953 in Diré, Mali, Konaté lives and works in Bamako. He is a visual artist and major figure on the contemporary art scene of his country and the African continent. After graduating from the Institut National des Arts of Bamako in 1976, he studied at the Instituto Superior de Arte in Havana, Cuba, from 1978 to 1985. He headed the Exhibitions Division at the Musée National du Mali from 1985 to 1997 before taking charge of the Palais de la Culture in Bamako and Rencontres Photographiques de Bamako from 1998 to 2002. He then took up the post of head of the Conservatoire des Arts et Métiers Multimédia ""Balla Fasseké Kouyaté"" in Bamako, Mali. His work has been shown in numerous solo exhibitions, including at the Espace Dominique Bagouet in Montpellier (2021), Zeitz MOCAA in Cape Town (2020), Fondation CDG in Rabat, Morocco (2017), Arken Museum of Modern Art, Copenhagen(2016), Fondation Festival sur le Niger in Mali (2012), Galerie Nationale d’Art in Dakar (2011), Biennale d’Art Contemporain in Dakar (2010), Forum für Kunst in Germany (2009), Musée National du Mali in Bamako (1992), and Musée de l’IFAN in Senegal (1992). He has been invited to take part in a wide range of group exhibitions, such as at La Villette in Paris (2017), 57th Venice Biennale (2017), Biennale d’Art Contemporain in Dakar (2016), Norrköping Konstmuseum in Sweden (2015), National Museum of African Art, Smithsonian Institute in the USA (2013), Musée d’Art Moderne de la Ville de Paris (2013), Stedelijk Museum in the Netherlands (2012), Institut du Monde Arabe in Paris (2011), Bienal de La Habana in Cuba (2009), Gwangju Biennale in South Korea (2008), Documenta – Kassel in Germany (2007), and Palais des Beaux-Arts in Brussels (2003). His work features in public collections at institutions including the Metropolitan Museum of Art in the USA, Smithsonian Museum in the USA, Stedelijk Museum in the Netherlands and D’ak’art, Biennale de l’Art Africain Contemporain in Senegal.",Abdoulaye Konaté: The Soul of Signs,"Veydtstraat 13A, 1060",Tue-Sat 11am-6pm, 24 Apr  - 15 Jun 2024  
