galery_name,city_name,exhibition_link,exhibition_image_link,artist_name,artist_link,exhibition_description,exhibition_name,galery_adress,open hours,time_period
Gagosian Open,London,https://www.galleriesnow.net/shows/nan-goldin-sisters-saints-sibyls/,https://www.galleriesnow.net/wp-content/uploads/2024/05/Gagosian-Open.jpg,Nan Goldin,https://www.galleriesnow.net/artist/nan-goldin/,"Goldin begins her film Sisters, Saints, Sibyls (2004–22) with the myth of Saint Barbara, presenting the story of the early Christian martyr as a three-channel projection that echoes the triptych format of classical religious painting. Images of Saint Barbara accompany a voiceover that describes her defiance of her parents’ beliefs, a transgression for which they tortured her. This is analogous to the real subject of Goldin’s film and underpins its visual narrative.In 1958, Goldin’s elder sister, Barbara Holly Goldin, was sent to a psychiatric detention center at age twelve. She spent time in and out of such facilities for the next six years. Barbara was accused of “acting out, open defiance, sexually provocative behavior, association with undesirable friends, [and being] loud and coarse in speech.” Reports state that she went on dates with an older Black man, appeared to be confused about her sexual identity, and refused to shave her legs. Barbara stirred up a perfect storm of middle-class, midcentury fears around race, sexuality, and gender roles.Goldin was a witness to the physical and psychic abuse that Barbara suffered and that her family tried to conceal. Barbara’s death by suicide in 1965, at the age of eighteen, was a defining event in Goldin’s life, prompting her to rebel against and run away from her living situation at the time, and the remainder of Sisters, Saints, Sibyls describes how she found her tribe of fellow rebels. She shows us her own experience with addiction, confinement, and self-harm, and that with living comes not only maturity and change, but also loss and pain.For the site of the Gagosian Open presentation of Sisters, Saints, Sibyls, Goldin chose a deconsecrated church in Soho known as the Welsh chapel. The installation is a visceral, immersive environment, referencing nineteenth-century operating theaters. The piece was originally conceived in 2004, for the chapel of the Hôpital de la Salpêtrière, Paris. Salpêtrière was founded as an asylum in 1656 and was where Jean-Martin Charcot practiced his experiments on “hysteric” women. Goldin’s life’s work has always been about fighting stigma embedded in our society, addressing issues that include mental illness, addiction, and sexuality.This Will Not End Well is a retrospective focused on Goldin’s moving-image work, recently on view at Moderna Museet, Stockholm (2022–23), and Stedelijk Museum Amsterdam (2023–24), and traveling to the Neue Nationalgalerie, Berlin; Pirelli HangarBicocca, Milan; and Grand Palais, Paris, over the next two years.This fall, Gagosian will present an exhibition of Goldin’s work in New York.Nan Goldin was born in Washington, DC, in 1953. She lives and works in New York, Berlin, and Paris. Her work is represented in major public and private collections worldwide. Retrospectives include I’ll Be Your Mirror, Whitney Museum of American Art, New York (1996–97, traveled to Kunstmuseum Wolfsburg, Germany, 1997; Stedelijk Museum Amsterdam, 1997; Fotomuseum Winterthur, Switzerland, 1997; Kunsthalle Wien, Vienna, 1998; and Národní galerie Praha, Prague, 1998); and Le Feu Follet, Centre Pompidou, Paris (2001, traveled as Devil’s Playground to Whitechapel Gallery, London, 2002; Museo Nacional Centro de Arte Reina Sofía, Madrid, 2002; Fundação Serralves, Porto, Portugal, 2002; Castello di Rivoli Museo d’Arte Contemporanea, Turin, Italy, 2002–03; and Ujazdowski Castle Centre for Contemporary Art, Warsaw, 2003). Goldin was appointed Commandeur des Arts et des Lettres by the Republic of France (2006), and is the recipient of numerous awards, including the Hasselblad Award (2007), Edward MacDowell Medal (2012), Centenary Medal from London’s Royal Photographic Society (2018), and Käthe Kollwitz Prize (2022).","Nan Goldin: Sisters, Saints, Sibyls","83 Charing Cross Road, WC2H 0AA",Tue-Sun 10am-6pm, 30 May  - 23 Jun 2024  
Gallery of Everything,London,https://www.galleriesnow.net/shows/the-secret-lives-of-plants/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Anna Zemánková,https://www.galleriesnow.net/artist/anna-zemankova/,,The Secret Lives of Plants,"4 Chiltern St, W1U 7PS","Tue-Sat 11am-6.30pm, Sun 2pm-6pm", 12 May  - 7 Jul 2024  
Greengrassi,London,https://www.galleriesnow.net/shows/vincent-fecteau-4/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Vincent Fecteau,"1a Kempsford Road, SE11 4NU","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 25 Apr  - 2 Jun 2024  
Guts Gallery,London,https://www.galleriesnow.net/shows/the-future-of-loneliness-group-exhibition/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,The Future of Loneliness,"Unit 2, Sidings House, 10 Andre St, E8 2AA","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 30 May  - 25 Jun 2024  
Hackelbury,London,https://www.galleriesnow.net/shows/seeing-ourselves/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Sharon Walters: Seeing Ourselves,"4 Launceston Place, W8 5RL","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 9 May  - 4 Jul 2024  
Hales,London,https://www.galleriesnow.net/shows/carole-gibbons/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Carole Gibbons: Of Silence and Slow Time,"Tea Building, 7 Bethnal Green Road, E1 6LA","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 30 May  - 1 Jul 2024  
Hannah Barry Gallery,London,https://www.galleriesnow.net/shows/sin-centre/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,SIN CENTRE,"4 Holly Grove, Peckham, SE15 5DF","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 29 May  - 14 Sep 2024  
Haricot Gallery,London,https://www.galleriesnow.net/shows/a-journey-into-the-unknown/,,,,,A Journey into the Unknown,"2 Blackall St, EC2A 4AD","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 16 May  - 16 Jun 2024  
Harlesden High Street,London,https://www.galleriesnow.net/shows/free-cuzzy/,,,,,Marcus Jefferson: Free Cuzzy,"57 High St, NW10 4NJ","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 31 May  - 30 Jun 2024  
Herald St,London,https://www.galleriesnow.net/shows/cole-lu/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Cole Lu,"2 Herald Street, E2 6JT","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 25 Apr  - 2 Jun 2024  
Herald St,London,https://www.galleriesnow.net/shows/annette-kelm-7/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Annette Kelm,"43 Museum St, WC1A 1LY","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 31 May  - 14 Jul 2024  
Hollybush Gardens,London,https://www.galleriesnow.net/shows/andrea-buttner-what-is-so-terrible-about-craft/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Andrea Büttner: What is So Terrible About Craft?,"1–2 Warner Yard, EC1R 5EY","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 17 May  - 22 Jun 2024  
Ilenia,London,https://www.galleriesnow.net/shows/i-want-to-show-you-my-pain-but-maybe-its-the-wrong-aesthetic/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Violet Dennison: I Just Want a Little Credit!,"1a Old Nichol St, E2 7HR","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 22 May  - 6 Jul 2024  
IMT,London,https://www.galleriesnow.net/shows/thick-stretchy-sticky-space/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,"Fran Hayes: THICK, STRETCHY, STICKY SPACE","Unit 2, 210 Cambridge Heath Road, E2 9NQ","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 10 May  - 14 Jul 2024  
JGM,London,https://www.galleriesnow.net/shows/weer-loo-the-cry-of-the-curlew/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,"Pareroultja is the inheritor of one of Australia's most significant - and certainly longest lasting - artistic movements. His work represents a continuation of what is known as the Hermannsburg School, a style pioneered by Rex Battarbee and Pareroultja's uncle, the great Albert Namatjira. Although, of course, each exponent of this style has their own visual lexicon, what unites almost all their work is a hybridity of one-point perspective European landscape painting, and the earthbound philosophy of the Arrernte. The resulting aesthetic is luminous and almost hallucinatory in its effect. Shadows are often painted as variations in colour rather than tone, adding to the descriptiveness of the pictures, revealing as it does aspects of the land that would otherwise remain obscure. There is consequently a heightened sense of one's surroundings, as though the artist's brush illuminates more than the naked eye can perceive.Pareroultja paints directly, without preliminary drawings or sketches. Consequently, forms are not always sharply defined, imbuing the paintings with a lucidity and dynamism that mimics the transient nature of the landscape itself. Mountain tops and horizon lines are angled off their axes, and the curve of branches are often accentuated, representational decisions that animate the land and underscore its vitality. A recurring motif is a group of trees in the foreground which, almost anthropomorphically, represent the viewer, or perhaps the artist himself. In a purely formal sense, they contextualise the scale of the landscapes Pareroultja depicts.""Weer Loo"" is what the artist's grandfather called the curlew, a large, ground-dwelling bird endemic to Australia. A field report from Brookton, Western Australia, once noted that their call was heard in response to the cry of possums shot by hunters (Hill, H.E. (1903), Some Notes from Brookton, W.A.). Pareroultja himself states that ""I hear the sound of the curlew at night on my Country, it's part of the Dreamtime story of my outstation, the birds make an unusual sound. They call each other together and celebrate and dance like a sacred ritual and it reminds me of the old Arrernte People who would dance ceremony, which may take the form of a corroboree. So, my London show is a celebration of my work.""This exhibition crystallises the cultural exchange that took place in the early 20th century between non-Indigenous and Indigenous People - ""... both ways..."" as Pareroultja states. Pain and injustice characterised much of this time in Australia's history, as indeed it still does in many respects, but this period also bore witness to great men and women of Aboriginal and European descent, working together and exchanging ideas. If there is something to be triumphant about from this time, and something that perhaps hints at a future of reconciliation, respect and progress, it is that, and the spirit of the Arrernte.",Weer Loo - The Cry Of The Curlew,"24 Howie Street, SW11 4AY",Tue-Sat 11am-6pm, 29 May  - 13 Jul 2024  
Josh Lilley,London,https://www.galleriesnow.net/shows/40-knots-and-how-to-tie-them/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Autumn Wallace: 40 Knots and How to Tie Them,"40-46 Riding House Street, W1W 7EX","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 10 May  - 22 Jun 2024  
Kate MacGarry,London,https://www.galleriesnow.net/shows/renee-so-2/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Renee So,"27 Old Nichol Street, E2 7HR","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 31 May  - 13 Jul 2024  
Kristin Hjellegjerde Gallery,London,https://www.galleriesnow.net/shows/slow-blink/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Amy Beager: Slow Blink,"36 Tanner St, SE1 3LD","LGW opening times (31 May - 2 Jun): Fri & Sat 11am-6pm, Sun 12-5pm", 31 May  - 6 Jul 2024  
Lbf contemporary,London,https://www.galleriesnow.net/shows/h-e-morris-of-death-and-visions/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",H.E. Morris,https://www.galleriesnow.net/artist/h-e-morris-2/,"In my arms the wailing philosopherThe final call of mad historyNow my presence is knownMy arrival marked by illuminated stainsThe great window of paradise openDown to radiant dust fall the curtainsPast Time In fly flocks of multicoloured birds—Gregory Corso, In the fleeting hand of time.One evening around 500 BCE the distinguished Greek poet Simonides of Ceos was abruptly called out of a feast, having been told that there were two visitors outside the banquet hall asking after him. Moments after he stepped away from the feast, the hall in which he was seated is said to have collapsed, flattening all who were still inside.When excavating the dining hall, he was challenged with the gruesome task of identifying the bodies of the other not-so-fortunate guests who had also attended the banquet that evening. Flattened beyond identification, he managed to recall the other guests in attendance by way of remembering the seating arrangements within the hall.This experience is accredited to the development of the “memory theatre”, a system of mnemonics commended by both the Greeks and the Romans and popularized right up until the renaissance period. This method of Loci uses the human mind as a temporal scaffold – mapping information onto the spatial to aid with memory impressions, improve recall and assist in the invention of ideas.In this regard the psyche is formed around a distinction between the matter of an experience and its form. As Freud reasons in his ‘iceberg’ diagram, consciousness has its head above sea level whilst the bulk of the iceberg, the unconscious, remains beneath, concealed.A similar fashioning of Freud’s iceberg analogy is apparent in the collection of works H.E Morris presents in her first solo exhibition in London at LBF Contemporary, Of Death and Visions. Signifying simultaneously both the closure of and the opportunity for experience, this juxtaposition is the starting point for Morris’ exploration of the unconscious. The paintings become Morris’s memory theatre and we, her audience, are invited to consume.The works included in this show feature abstract landscapes inspired by the land that Morris feels akin, her birthplace of Upstate New York. Morris’ painting practice broadly explores perhaps the only Greek concepts we are yet to destroy – love and death.Brush strokes sit atop the various surfaces utilised by Morris, exposing traces of the invisible hand of the artist and the submerged unconscious at work. The varying surfaces used – linen, canvas and locally sourced fabrics – all react differently when paint is applied, masterfully weaving the gestures from depths to surface.Into the Fold features three fabrics sewn together. A see-through mesh fabric gives the viewer a rare chance to see beneath the surface of the painting, whilst the cobalt blue segment is porous, allowing the oil paint to permeate its vibrant weave. The surfaces are chosen purposely by Morris to limit the editing process, allowing her unaltered unconscious to reign free.Other works in the show such as Diving into the Wreck feature a figure which becomes an event within the landscape. A celebration of ambiguity; the figure reflects the transcendence of time and space carefully manifested by Morris striking the searchlights of sign and meaning.This body of works, both raw and delicate, allow us to climb Morris’ temporal scaffold, providing us brief moments of insight into her memory theater.H.E. Morris makes maps of the world for us to situate ourselves within. Emotion is herein organised from our human experience and existence – between the real and the unreal, the subjective and objective, death and all its visions.–Rob Rodak",H.E. Morris: Of Death and Visions,"13 Tottenham Mews, W1T 4AQ",Tue-Sat 11am-6pm, 10 May  - 1 Jun 2024  
Lisson Gallery 27 Bell Street,London,https://www.galleriesnow.net/shows/otobong-nkanga-we-come-from-fire-and-return-to-fire/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Otobong Nkanga,https://www.galleriesnow.net/artist/otobong-nkanga/,"A series of hand-braided rope sculptures, collectively titled Silent Anchors, hang or lay in each room as talismans or spatial cleansers for certain bodily or worldly ailments, some works hooked to the wall and cascading down to a selection of wooden, dice-like charms or biomorphic, blown-glass repositories. Nkanga fills indentations in these glass vials with scents or remedies, such as lavender (antioxidant, anti-anxiety), chamomile (anti-inflammatory, soothing), or St John’s Wort (anti-bacterial, anti-depressant), representing circulatory systems of materials that are harvested, traded and ingested – both on an individual and a global level.Other zones of respite in the exhibition include a carpet installation, coloured in deep red and purple tufts, based on the minerals pyrargyrite (from the Greek Pyr for fire and Argyros for silver) with the addition of actual samples of shungite (a carbon-rich metallic black stone, known to block electromagnetic radiation and purify water) and tourmaline (a crystalline gemstone valued by some for its detoxifying properties). New tapestry works by Nkanga employ a multilayered surface of fibrous layers, some incorporating figurative and evocative imagery, while there are also abstract and malleable levels to these complex textiles, allowing the uppermost black veils to be sculpted and shifted by the artist’s hand. Flame-licked ceramic towers made from stacked and striated columns of crackelured cylinders (produced for a major museum show in Spain last year) create tree trunk-like punctuations, each work accompanied by bowls of sustaining seeds, soil or materials proffered as ritualised gifts.Below this otherworldly landscape is a dark cavern of voices, a six-channel audio piece performed by the artist under the Pidgin Nigerian title, Wetin You Go Do (2020), asking ‘what are you going to do’? In this soundscape, Nkanga chants, sings and pronounces in six distinct voices and overlapping characters; some representing mother earth, others simulating extreme psychological states and one even caricaturing a spokesperson at a political rally.Combining poetry, sculpture, audio and performance, Nkanga has created a complex, fluctuating environment in which some elements appear to have been scorched by flames, while others are, by their very nature, reparative or restorative. This exhibition hints at the full range of her capacious practice, linking themes of global warming with personal self-care and the interconnectedness of all things.Otobong Nkanga will take on her first permanent UK commission for Art on the Underground at Nine Elms Underground station, to launch in 2025.",Otobong Nkanga: We Come from Fire and Return to Fire,"27 Bell Street, NW1 5BY",Tue-Sat 11am-6pm and by appointment, 24 May  - 3 Aug 2024  
Lisson Gallery 67 Lisson St,London,https://www.galleriesnow.net/shows/jack-pierson-2/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Jack Pierson,https://www.galleriesnow.net/artist/jack-pierson/,"A yellow hue echoes throughout the exhibition – a shift from Pierson’s typical blue, pink and grayscale themes – the centrepiece of this being Yellow Array (2024). A coalescence of archival pigment prints, C-type prints, cylindrical magnets, folded pigment prints, found posters, galvanized metal, paper, spray and watercolour paint, these large-scale compositions, spanning ten by fifteen-foot panels, intricately incorporate magazine pages, photographs, drawings, vintage poster and other ephemera, both personal and unfamiliar. Pierson's meticulous process of addition and rearrangement of diverse components – either produced by Pierson himself or discovered during his travels – mirrors that of a collector; each material is afforded a prominent presence within the whole.Pierson is acclaimed for his evocative word-sculptures and installations created by re-appropriating commercial signage and large-scale vintage lettering. The first word sculpture in the exhibition is titled Peter Blake (2024), named after the leading English visual artist who, having created the design for multiple iconic musical records including The Beatles' 1967 album ‘Sgt. Pepper's Lonely Hearts Club Band’ and the 2012 Brit Award statuette, became a key figure in the pop art movement. Pierson’s sculpture embodies the connection between the two artists – one which began in the 1960s when the young artist first encountered the work of Peter Blake distributed in the media. Years later, the artists would meet, with Blake inviting Pierson to visit his studio – an encounter that left a lasting impression on both. Blake himself was inspired to create a series of word sculptures bearing Pierson’s name: Appropriating Jack Pierson, Copying Jack Pierson and Borrowing from Jack Pierson (all 2002). While Pierson has been profoundly inspired by the work of Peter Blake – his own sculptural homage suggesting echoes of the playful and colourful arrangements of Blake’s work – this is the first time he has reciprocated this creative exchange by producing a word piece that directly references this history. Peter Blake also carries the legacy of the transformative period of cultural exchange between the UK and US in the 1960s, intertwining personal history with wider cultural influences. The exchange between Pierson and Blake serves as a testament to the power of artistic inspiration and collaboration, transcending time and distance to create connections within the ever-evolving landscape of contemporary art.The exhibition will also feature a floor sculpture, Everything you ever wanted (2012), comprised of a stack of letters, and a grid of drawings titled The Order of the Star (2015). alongside additional word sculptures such as Nostalgia, A Friend, You Are The Sun, Room For Angels, Thank You and Water (all 2024), the latter a chain of painted wooden and metal letters that tumble down as if cascading from their position on the gallery wall.",Jack Pierson,"67 Lisson Street, NW1 5DA",Tue-Sat 11am-6pm and by appointment, 24 May  - 3 Aug 2024  
Lychee One,London,https://www.galleriesnow.net/shows/qian-qian-portals-to-the-past/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Qian Qian,https://www.galleriesnow.net/artist/qian-qian/,"For Qian, art acts as a conduit for her creative world-building, probing the layers veiled beneath the exterior of phenomena. Her watercolours, celebrated for their delicate complexity, not only capture abstract sensations of luminous colours and swirls but also discern the nuanced bodily imageries. Expanding on last year’s dual solo at the gallery, which delved into quantum consciousness and meditative introspection, the latest watercolour works (highlighted by Finitude Unchained In Late Spring Blossoms and Immortal Beloved) seize ephemeral moments of spiritual communion between the human and non-human protagonists, or even the presence of consciousness unbound by the physical, manifesting directly within space and time (In a Greenhouse Somewhere).The visual core of these pieces draws from symbols endemic to the microcosms of electromagnetism and molecular biology, akin to micro-landscapes probing the harmony and chaos within this internal universe. Qian’s watercolour works summon the traditions of homo signorum medical illustrations, including the Inner Canon Diagrams, the Ashmole Manuscript, and even the whimsical fruit portraits by Giuseppe Arcimboldo. In contrast, her brand new oil paintings, such as the ‘Altar’ series seen in the show, resonate with the medieval concept of memento mori, a cornerstone in the tradition of still life.Another oil painting series, ‘Portraits’, adapts techniques previously explored in her watercolor works that vividly capture the essence of the microcosmic world, now used to depict human figures as negative spaces, thus challenging the Western tradition of portrait painting.Additionally, a sculptural installation piece titled Form and Emptiness brings to the forefront Qian’s recurring fascination with exoskeletal imagery, hinting at the enigmas inherent in classical still lifes – the deceptive nature of earthly existence and the ephemeral quality of material possessions.In essence, ‘Portals to The Past’ experiments with moments of transformed states of mind. In the artist’s own words, each painting functions as a portal, inviting viewers who resonate with the painterly visions to engage in spiritual metamorphoses. Through each portal provided by the paintings, we venture into the liminal zone of our consciousness, touching base with our subconscious, or even the sentience of non- human entities. Moreover, these works reflect the artist’s ongoing pursuit of deconstructing and reconstructing our sense of time and space across diverse epistemologies, from the annals of Western science to Asian and other non-Western philosophies.Text by Zian ChenARTIST BIOGRAPHYQian Qian (b.1990, China), graduated in 2018 from MFA Fine Art in Goldsmiths, University of London. Her past exhibitions include: Duo Solo “In Her Landscape”, Lychee One (2023); Solo “Metempsychosis”, Richard Saltoun Online Gallery (2023); DISEMBODIED, Nicodim Gallery, Los Angeles (2024); Ode to the Unexpected, Madein Gallery, Shanghai (2024); Come Closer, Indigo+Madder, London (2023); X Museum Triennial(2023); Mother Art Prize, Zabludowicz Collection (2023); “Embryos”, West Norwood Project Space (2020); Syncopes, Mimosa House (2021); FBA Futures, Mall Galleries (2019); Lodger, Westminster Library (2017); …And To Dust All Return, Unna Way, Huddersfield (2016). She is the recipient of the 2023 Mother Art Prize Online Award and was shortlisted for FBA Futures in 2019. Qian Qian now lives and works in London. Her works are included in Chelsea and Westminster Hospital Collection, Marcelle Joseph Collection, Michael Weissman Collection and other collections.“As a visual artist, poet and mother, I explore human spirituality and transcendence in the man- made technosphere and the wider natural world. Through paintings and interactive installations, I develop a narrative and aesthetic framework combining the two seemingly distinct spheres of mythology and science.I create contemporary paintings of “ecomythticism” that delve into themes of chaos and control, consciousness and subconsciousness, constructed memory and mindfulness, interconnectedness, oneness, and touch on subjects such as transhumanism and cultural hybridity. Within my artistic repertoire, I draw from a diverse array of motifs, ranging from microscopic cells and intricate plant anatomy to expansive macroscopic galaxies and ethereal nebula clouds. I seamlessly incorporate sentient living beings alongside abstract vortexes, atoms, precise geometric forms, and symbolic imagery. I endeavor to elaborate in my works the perpetual state of flux – the fluid transmigration from fixed forms and materiality into energy, vibration or information.Inspired by a fusion of esoteric historical works, with a particular emphasis on Zen Buddhism and alchemy, as well as modern philosophical concepts like Gaia theory, Roger Pensose’s quantum consciousness, Alan Watts’s Eastern philosophy, and Erik Davis’s insightful exploration of mysticism in the age of information presented in “TechGnosis,” I intricately develop a contemporary narrative that explores the realms of spiritual-material duality through my mythopoetic sci-fi imagery. By blending chaos and control, my works portray the tension between the ethereal and the tangible. ”—Qianqian",Qian Qian: Portals to The Past,"Unit 1, The Gransden, 39 Gransden Avenue, E8 3QA",Thu-Sat 12-6pm, 2 May  - 1 Jun 2024  
MAMOTH,London,https://www.galleriesnow.net/shows/suyi-xu/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Suyi Xu,https://www.galleriesnow.net/artist/suyi-xu/,"Through a visual language of organic shape and linear structure, Suyi Xu creates a dialogue between the built world and wonder in nature. Her paintings bridge inner and outer worlds. The devotional architecture of gates, cathedrals and cloisters holds intuitive, often mirrored, line and shade patterns of symmetry like butterflies or pine cones, shells or vulvas – references that run like a beam through the history of Western art and Eastern philosophies. Trained as an art historian at Barnard College in New York and then as a painter at the School of Visual Arts, Suyi’s research is deeply embedded in the tradition of painting. Her fascination with light is rooted in the transcendent brushstrokes of Rembrandt and the Dutch school as well as the visual vernacular of mystic painters orthe Color Field movement. Shape and form emerge from the picture plane, buttressed by pillars or skeletons of buildings. These elements are lifted from a variety of reference imagery often sourced from books held in large collections like Gemäldegalerie in Berlin or the Rijksmuseum in Amsterdam, institutions that are themselves fortresses of architecture and power. Raised as a strict atheist in Shanghai, Suyi is careful to suggest she does not adhere to any religious doctrine or institutional dogma, but that she is interested in what these have produced through the harnessing of belief, and how this manifests in a visual medium. The work of Proust, for example, is not about religion, rebirth and resurrection, yet his writing has that as its spine, she explains. For Suyi, the search is for a form of grace as described by Simone Weil – the grace present in a moment of awe and wonder on a rare spellbinding encounter with art, music or nature: the sacred encounter.Vaulted ceilings in muted hues, subtly glowing spheres and seductive patterns unfurl across immaculate linen canvases. The space rendered by Suyi echoes sacred geometry, as in The Room of Apparitions 2 (all works 2024) , where layered forms become mandalas or lotuses in the subjective eye of the beholder. In The Room of Columns arches become lids, lips or gems. Suyi’s washed-out palette gives a sense of the low-contrast, soft-focus, liminal state between dreaming and waking. The works are apparitions from the light of the mind’s eye. This collection could be, and even feels like, paintings that might be used as tools to assist in achieving transcendence. The artist sees them as her unconscious realms, and recognises her process as echoing the dreamer’s journey in an associative ‘dream-logic’ arrived at through a chance process. The images are subtle and calm: a reverent silence is embedded in the canvas, somehow an antidote to what she refers to as the chaos of New York.Suyi begins her day by intention-setting and mental preparation as she walks to her Brooklyn studio, seeking solace and solitude through the process of making. On arrival at the studio, she first sweeps the floor. In many cultures, sweeping is a physical gesture and a metaphor for cleaning the mental debris away, making space for contemplation or trance. The previous day she will have turned her canvases away from her to face the wall. This glimpse – or reveal – first thing in the morning is the time she values most in the day: when she sees the canvases anew. Once she has observed them, she then warms up – as one might at the start of a run or a dance – training her hand and eye by beginning some simple sketches of reference imagery from art and architecture. Dropping into a flow state and a meditative process means that as she starts back onher canvas and lets the white pencil glide across the primed linen, she is being guided by her focus and her hand rather than any pre-emptive composition.‘It is not pleasurable to forge your own drawings,’ she explains. As a result, this presence and responsiveness seem to keep the compositions alive. Her perfect ratio and balance is a natural by-product process, as she works through her ‘projected psyche’. Her unconscious walks her through room after room, like a dream in which there is a first-person traveller, and time and space are internal, only present when felt or observed. In this way, she creates a story-like lucidity, where the main character is either absent, or present in the body of the viewer.The body of work is distinctive in its rendering of soft, silent worlds in which the figure is absent and yet hinted at in bodily shape and form. In The Room of Coronation , the picture plane is foreground and background simultaneously. This interplay between spatial arrangements is also evident in The Room of Temperance , which – as with all balancing acts – is a mirror composition. At the centre the entrance also becomes a protrusion. Like Magic Eye pictures or optical illusion silhouettes, if you soften your gaze enough two images can be focused between. This trick-of-the-eye of perceptual state also echoes the in-between. Through her work, Suyi combines the formal harmony of expertly honed painterly work, with the appealing ability to invite us into her world.Text by Susanna Davies - Crook",Suyi Xu: Apparitions,"3 Endsleigh Street, WC1H 0DS",Wed-Sat 12-6pm, 17 May  - 22 Jun 2024  
